ID,date,history,reopenings,comments,numWords,score1,score2
HADOOP-13353,2016-07-07,"Date: 2016-07-07T19:33:40.583-07:00, From: Open To: Patch AvailableDate: 2016-08-05T16:38:49.159-07:00, From: Patch Available To: Resolved",0,21,1294,2,-3
HADOOP-13352,2016-07-07,"Date: 2016-07-08T09:29:15.291-07:00, From: Open To: Patch AvailableDate: 2016-07-08T14:38:18.041-07:00, From: Patch Available To: Resolved",0,17,657,3,-3
HADOOP-13351,2016-07-07,"Date: 2016-07-12T22:13:03.928-07:00, From: Open To: Patch AvailableDate: 2016-07-13T14:48:13.472-07:00, From: Patch Available To: OpenDate: 2016-07-13T14:49:28.385-07:00, From: Open To: Patch AvailableDate: 2016-07-14T14:44:30.920-07:00, From: Patch Available To: Resolved",1,29,2397,2,-3
HADOOP-13350,2016-07-07,"Date: 2016-07-07T10:32:12.588-07:00, From: Open To: Patch AvailableDate: 2016-07-07T10:46:03.090-07:00, From: Patch Available To: ResolvedDate: 2016-08-25T15:48:25.178-07:00, From: Resolved To: Closed",0,10,255,3,-2
HADOOP-13349,2016-07-07,"Date: 2016-07-07T08:08:27.264-07:00, From: Open To: Patch AvailableDate: 2016-07-07T14:16:33.781-07:00, From: Patch Available To: Resolved",0,7,532,2,-3
HADOOP-13348,2016-07-06,"Date: 2016-07-11T11:32:45.135-07:00, From: Open To: Resolved",0,4,100,2,-1
HADOOP-13347,2016-07-06,"Date: 2016-07-06T18:29:02.663-07:00, From: Open To: Patch AvailableDate: 2016-07-06T18:38:29.874-07:00, From: Patch Available To: Resolved",0,2,76,1,-1
HADOOP-13346,2016-07-06,"Date: 2016-07-06T17:23:25.102-07:00, From: Open To: Patch AvailableDate: 2016-11-09T09:36:11.977-08:00, From: Patch Available To: Resolved",0,10,1346,2,-2
HADOOP-13345,2016-07-06,"Date: 2017-09-01T07:49:24.155-07:00, From: Open To: Resolved",0,103,9951,3,-4
HADOOP-13344,2016-07-06,"Date: 2016-07-06T13:37:01.575-07:00, From: Open To: Patch AvailableDate: 2016-07-11T09:50:02.597-07:00, From: Patch Available To: OpenDate: 2016-09-14T10:29:41.904-07:00, From: Open To: Patch Available",1,48,4611,3,-3
HADOOP-13343,2016-07-06,,0,6,640,4,-3
HADOOP-13342,2016-07-05,"Date: 2016-07-05T10:56:11.740-07:00, From: Open To: Patch AvailableDate: 2016-07-05T11:14:09.257-07:00, From: Patch Available To: Resolved",0,12,604,2,-3
HADOOP-13341,2016-07-04,"Date: 2016-08-31T08:09:05.816-07:00, From: Open To: Patch AvailableDate: 2016-09-12T11:20:09.955-07:00, From: Patch Available To: Resolved",0,21,1597,2,-2
HADOOP-13340,2016-07-04,,0,6,869,3,-2
HADOOP-13339,2016-07-04,"Date: 2016-07-04T15:56:45.080-07:00, From: Open To: Resolved",0,4,313,2,-1
HADOOP-13338,2016-07-01,"Date: 2016-07-09T21:13:38.695-07:00, From: Open To: Resolved",0,3,34,2,-1
HADOOP-13337,2016-07-01,"Date: 2016-07-01T11:41:51.460-07:00, From: Open To: Patch AvailableDate: 2016-07-01T15:42:51.130-07:00, From: Patch Available To: Resolved",0,6,369,1,-2
