ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-9554,2016-10-20,"Date: 2016-10-20T04:50:57.027-07:00, From: Open To: ResolvedDate: 2016-10-20T04:51:13.722-07:00, From: Resolved To: Reopened",1,22,977,1,-2
CLOUDSTACK-9553,2016-10-20,,0,24,1676,1,-2
CLOUDSTACK-9552,2016-10-20,"Date: 2017-02-08T21:58:55.923-08:00, From: Open To: ResolvedDate: 2017-02-08T21:59:04.905-08:00, From: Resolved To: Closed",0,30,1962,3,-2
CLOUDSTACK-9551,2016-10-19,,0,17,1534,1,-2
CLOUDSTACK-9550,2016-10-18,"Date: 2016-10-18T23:54:32.397-07:00, From: Open To: In ProgressDate: 2016-10-18T23:54:36.207-07:00, From: In Progress To: ReviewableDate: 2016-11-01T01:39:28.888-07:00, From: Reviewable To: ResolvedDate: 2016-11-01T01:39:37.863-07:00, From: Resolved To: Closed",0,19,1098,2,-2
CLOUDSTACK-9549,2016-10-18,,0,0,2,1,-1
CLOUDSTACK-9548,2016-10-18,,0,0,2,1,-1
CLOUDSTACK-9547,2016-10-18,,0,2,186,1,-2
CLOUDSTACK-9546,2016-10-17,,0,0,2,1,-1
CLOUDSTACK-9545,2016-10-17,,0,0,2,1,-1
CLOUDSTACK-9544,2016-10-14,"Date: 2016-10-20T10:36:48.414-07:00, From: Open To: In ProgressDate: 2016-10-27T07:43:55.842-07:00, From: In Progress To: ResolvedDate: 2016-10-27T23:18:20.639-07:00, From: Resolved To: Closed",0,28,2002,2,-2
CLOUDSTACK-9543,2016-10-14,,0,0,2,1,-1
CLOUDSTACK-9542,2016-10-13,,0,33,2933,2,-2
CLOUDSTACK-9541,2016-10-13,,0,0,2,1,-1
CLOUDSTACK-9540,2016-10-13,"Date: 2017-03-17T09:22:49.075-07:00, From: Open To: Resolved",0,0,2,1,-1
CLOUDSTACK-9539,2016-10-12,"Date: 2017-03-02T12:15:14.587-08:00, From: Open To: Closed",0,113,13513,4,-2
CLOUDSTACK-9538,2016-10-12,,0,66,8135,2,-3
CLOUDSTACK-9537,2016-10-08,,0,0,2,1,-1
CLOUDSTACK-9536,2016-10-06,,0,0,2,1,-1
CLOUDSTACK-9535,2016-10-05,"Date: 2017-03-02T12:17:02.701-08:00, From: Open To: Closed",0,20,3158,3,-2
CLOUDSTACK-9534,2016-10-05,"Date: 2016-10-05T05:53:55.438-07:00, From: Open To: In ProgressDate: 2016-10-05T05:53:58.210-07:00, From: In Progress To: ReviewableDate: 2016-11-01T01:39:31.284-07:00, From: Reviewable To: ResolvedDate: 2016-11-01T01:39:44.856-07:00, From: Resolved To: Closed",0,30,1452,2,-2
CLOUDSTACK-9533,2016-10-05,"Date: 2017-03-17T09:25:11.908-07:00, From: Open To: Resolved",0,6,696,1,-1
CLOUDSTACK-9532,2016-10-04,"Date: 2017-10-09T01:46:16.420-07:00, From: Open To: Resolved",0,6,705,1,-1
CLOUDSTACK-9531,2016-10-04,"Date: 2017-08-10T04:29:08.429-07:00, From: Open To: Resolved",0,5,701,1,-1
CLOUDSTACK-9530,2016-10-04,"Date: 2017-01-09T07:51:57.343-08:00, From: Open To: Closed",0,2,92,1,-1
CLOUDSTACK-9529,2016-10-03,,0,8,798,1,-1
CLOUDSTACK-9528,2016-10-03,,0,3,124,1,-1
CLOUDSTACK-9527,2016-10-03,"Date: 2016-10-03T07:55:19.735-07:00, From: Open To: ResolvedDate: 2016-10-04T06:20:36.589-07:00, From: Resolved To: Reopened",1,13,1292,1,-1
CLOUDSTACK-9526,2016-10-03,"Date: 2016-10-03T03:58:49.912-07:00, From: Open To: Resolved",0,5,580,1,-1
CLOUDSTACK-9525,2016-10-03,,0,21,1062,2,-2
CLOUDSTACK-9524,2016-10-03,"Date: 2016-10-03T03:26:47.049-07:00, From: Open To: In ProgressDate: 2016-10-03T04:37:55.887-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:26:58.561-07:00, From: Reviewable To: Resolved",0,6,702,1,-1
CLOUDSTACK-9523,2016-09-30,,0,0,2,1,-1
CLOUDSTACK-9522,2016-09-30,,0,5,637,1,-1
