ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-9000,2015-10-27,"Date: 2015-10-27T22:53:27.819-07:00, From: Open To: In ProgressDate: 2015-10-27T22:53:35.000-07:00, From: In Progress To: ReviewableDate: 2015-11-02T22:35:13.005-08:00, From: Reviewable To: Resolved",0,30,1269,2,-2
CLOUDSTACK-8999,2015-10-27,"Date: 2015-10-27T22:45:01.803-07:00, From: Open To: In ProgressDate: 2015-10-27T22:45:09.400-07:00, From: In Progress To: ReviewableDate: 2015-10-28T12:03:58.648-07:00, From: Reviewable To: ResolvedDate: 2015-10-28T12:04:12.297-07:00, From: Resolved To: Closed",0,12,1730,1,-2
CLOUDSTACK-8997,2015-10-27,,0,0,2,1,-1
CLOUDSTACK-8996,2015-10-27,,0,8,459,2,-2
CLOUDSTACK-8995,2015-10-27,"Date: 2015-10-27T02:08:14.082-07:00, From: Waiting for Infra To: Open",1,0,2,1,-1
CLOUDSTACK-8998,2015-10-27,,0,2,66,1,-1
CLOUDSTACK-8994,2015-10-26,,0,15,1392,2,-2
CLOUDSTACK-8993,2015-10-26,"Date: 2015-10-31T04:05:50.895-07:00, From: Open To: ResolvedDate: 2015-10-31T04:06:06.408-07:00, From: Resolved To: Closed",0,30,3654,3,-4
CLOUDSTACK-8992,2015-10-26,"Date: 2015-11-09T14:31:43.684-08:00, From: Open To: Resolved",0,9,452,1,-2
CLOUDSTACK-8991,2015-10-26,"Date: 2015-10-28T14:26:37.897-07:00, From: Open To: ResolvedDate: 2015-10-28T14:26:49.113-07:00, From: Resolved To: Closed",0,25,6522,2,-2
CLOUDSTACK-8990,2015-10-26,"Date: 2015-10-29T05:25:04.994-07:00, From: Open To: Closed",0,16,523,2,-3
CLOUDSTACK-8989,2015-10-26,"Date: 2015-11-09T14:31:33.709-08:00, From: Open To: Resolved",0,20,1771,3,-2
CLOUDSTACK-8988,2015-10-24,"Date: 2016-04-12T19:48:31.222-07:00, From: Open To: Resolved",0,30,3263,3,-3
CLOUDSTACK-8987,2015-10-23,"Date: 2015-12-30T09:58:22.301-08:00, From: Open To: ResolvedDate: 2015-12-30T09:58:32.169-08:00, From: Resolved To: Closed",0,16,741,2,-2
CLOUDSTACK-8985,2015-10-22,"Date: 2015-10-28T09:58:35.136-07:00, From: Open To: ResolvedDate: 2015-10-28T09:59:28.468-07:00, From: Resolved To: Closed",0,21,2436,3,-2
CLOUDSTACK-8984,2015-10-22,"Date: 2015-10-28T00:12:59.041-07:00, From: Open To: In ProgressDate: 2015-10-28T00:13:04.974-07:00, From: In Progress To: ReviewableDate: 2015-10-31T04:06:50.881-07:00, From: Reviewable To: Resolved",0,22,1367,3,-2
CLOUDSTACK-8982,2015-10-22,,0,0,2,1,-1
CLOUDSTACK-8981,2015-10-22,,0,9,1511,1,-2
CLOUDSTACK-8980,2015-10-22,"Date: 2016-02-25T07:22:14.687-08:00, From: Open To: Resolved",0,4,107,1,-1
CLOUDSTACK-8979,2015-10-22,"Date: 2015-11-09T23:42:47.817-08:00, From: Open To: Resolved",0,16,417,2,-2
CLOUDSTACK-8978,2015-10-21,,0,2,147,1,-1
CLOUDSTACK-8977,2015-10-21,,0,34,1887,3,-2
CLOUDSTACK-8976,2015-10-21,"Date: 2017-03-17T09:24:56.849-07:00, From: Open To: Resolved",0,7,184,2,-3
CLOUDSTACK-8975,2015-10-21,"Date: 2015-12-11T02:29:21.470-08:00, From: Open To: Closed",0,18,1962,3,-3
CLOUDSTACK-8974,2015-10-20,,0,0,2,1,-1
CLOUDSTACK-8973,2015-10-20,"Date: 2016-05-25T23:29:05.570-07:00, From: Open To: Resolved",0,19,1191,3,-2
CLOUDSTACK-8972,2015-10-20,"Date: 2016-08-05T02:58:35.988-07:00, From: Open To: Resolved",0,1,35,1,-1
CLOUDSTACK-8971,2015-10-20,"Date: 2015-10-21T03:29:39.927-07:00, From: Open To: Resolved",0,14,826,3,-3
CLOUDSTACK-8970,2015-10-19,"Date: 2016-05-25T23:18:14.031-07:00, From: Open To: Resolved",0,22,721,2,-2
CLOUDSTACK-8969,2015-10-19,,0,11,2628,2,-2
CLOUDSTACK-8968,2015-10-19,,0,35,1894,3,-3
CLOUDSTACK-8967,2015-10-19,"Date: 2015-10-19T11:38:35.308-07:00, From: Open To: Closed",0,0,2,1,-1
CLOUDSTACK-8966,2015-10-19,"Date: 2017-12-29T06:25:32.725-08:00, From: Open To: Closed",0,22,2105,3,-2
CLOUDSTACK-8965,2015-10-18,,0,0,2,1,-1
CLOUDSTACK-8964,2015-10-18,"Date: 2015-10-25T22:48:16.813-07:00, From: Open To: ResolvedDate: 2015-10-25T22:48:28.542-07:00, From: Resolved To: Closed",0,123,11413,3,-3
CLOUDSTACK-8963,2015-10-18,"Date: 2017-12-17T12:28:14.353-08:00, From: Open To: Closed",0,0,2,1,-1
CLOUDSTACK-8962,2015-10-17,"Date: 2015-10-29T20:53:10.680-07:00, From: Open To: Resolved",0,9,1440,2,-2
CLOUDSTACK-8961,2015-10-17,,0,8,903,2,-2
CLOUDSTACK-8960,2015-10-17,,0,7,997,2,-2
CLOUDSTACK-8959,2015-10-17,,0,15,1212,2,-2
CLOUDSTACK-8958,2015-10-16,"Date: 2015-10-29T06:19:27.909-07:00, From: Open To: In ProgressDate: 2015-10-29T06:59:21.952-07:00, From: In Progress To: ReviewableDate: 2015-11-29T12:37:29.107-08:00, From: Reviewable To: ResolvedDate: 2015-11-29T12:37:36.197-08:00, From: Resolved To: Closed",0,41,4398,2,-3
CLOUDSTACK-8957,2015-10-16,"Date: 2015-10-29T01:36:15.812-07:00, From: Open To: ResolvedDate: 2015-10-29T01:36:39.553-07:00, From: Resolved To: Closed",0,36,3619,2,-4
CLOUDSTACK-8956,2015-10-15,"Date: 2016-04-12T19:17:34.151-07:00, From: Open To: Resolved",0,41,4758,3,-3
CLOUDSTACK-8955,2015-10-15,,0,0,2,1,-1
CLOUDSTACK-8954,2015-10-15,,0,0,2,1,-1
CLOUDSTACK-8953,2015-10-14,,0,0,2,1,-1
CLOUDSTACK-8952,2015-10-14,"Date: 2015-10-20T00:17:10.443-07:00, From: Open To: Resolved",0,27,6860,3,-3
CLOUDSTACK-8951,2015-10-13,"Date: 2015-12-13T13:24:51.393-08:00, From: Open To: ResolvedDate: 2015-12-13T13:24:57.109-08:00, From: Resolved To: Closed",0,10,2616,1,-2
CLOUDSTACK-8950,2015-10-13,,0,13,1016,2,-2
CLOUDSTACK-8949,2015-10-13,,0,4,238,3,-1
CLOUDSTACK-8948,2015-10-13,"Date: 2016-08-05T03:01:22.861-07:00, From: Open To: Resolved",0,2,99,1,-2
CLOUDSTACK-8947,2015-10-13,"Date: 2015-10-14T09:36:53.736-07:00, From: Open To: Resolved",0,34,4818,3,-2
CLOUDSTACK-8946,2015-10-12,,0,1,121,1,-1
CLOUDSTACK-8945,2015-10-12,,0,2,223,1,-3
CLOUDSTACK-8944,2015-10-10,,0,9,560,2,-2
CLOUDSTACK-8943,2015-10-09,,0,9,1822,2,-4
CLOUDSTACK-8942,2015-10-09,,0,0,2,1,-1
CLOUDSTACK-8941,2015-10-09,"Date: 2015-10-09T04:23:21.941-07:00, From: Open To: In ProgressDate: 2015-10-29T05:32:54.864-07:00, From: In Progress To: Closed",0,16,1792,2,-2
CLOUDSTACK-8940,2015-10-07,"Date: 2016-05-16T22:33:16.926-07:00, From: Open To: Resolved",0,21,4050,3,-3
CLOUDSTACK-8939,2015-10-06,,0,14,1529,2,-2
CLOUDSTACK-8938,2015-10-06,,0,0,2,1,-1
CLOUDSTACK-8937,2015-10-06,,0,15,1105,3,-2
CLOUDSTACK-8936,2015-10-06,,0,1,43,2,-1
CLOUDSTACK-8935,2015-10-06,"Date: 2015-10-25T13:07:41.653-07:00, From: Open To: ResolvedDate: 2015-10-25T13:08:15.617-07:00, From: Resolved To: Closed",0,26,3628,3,-2
CLOUDSTACK-8934,2015-10-06,"Date: 2015-10-13T22:39:02.138-07:00, From: Open To: Resolved",0,26,3742,3,-2
CLOUDSTACK-8933,2015-10-05,"Date: 2015-10-21T14:25:11.998-07:00, From: Open To: Resolved",0,57,4544,3,-3
CLOUDSTACK-8932,2015-10-01,"Date: 2017-12-17T12:29:30.011-08:00, From: Open To: Closed",0,1,44,1,-1
CLOUDSTACK-8931,2015-10-01,,0,10,470,2,-2
CLOUDSTACK-8930,2015-10-01,"Date: 2015-10-11T23:27:11.926-07:00, From: Open To: Resolved",0,8,382,2,-2
CLOUDSTACK-8929,2015-10-01,,0,16,903,3,-3
CLOUDSTACK-8928,2015-09-30,"Date: 2015-11-02T09:53:16.165-08:00, From: Open To: Resolved",0,13,682,3,-2
CLOUDSTACK-8927,2015-09-30,"Date: 2015-10-20T06:39:17.813-07:00, From: Open To: Resolved",0,4,271,1,-1
CLOUDSTACK-8926,2015-09-30,,0,0,2,1,-1
CLOUDSTACK-8925,2015-09-30,"Date: 2015-10-31T04:15:56.943-07:00, From: Open To: In ProgressDate: 2015-11-04T06:10:43.844-08:00, From: In Progress To: OpenDate: 2015-11-04T06:11:04.573-08:00, From: Open To: Resolved",1,52,8081,3,-3
CLOUDSTACK-8924,2015-09-29,"Date: 2015-10-01T23:40:45.029-07:00, From: Open To: ResolvedDate: 2015-10-01T23:40:55.580-07:00, From: Resolved To: Closed",0,30,1233,2,-2
CLOUDSTACK-8923,2015-09-29,"Date: 2015-10-15T03:40:31.077-07:00, From: Open To: In ProgressDate: 2015-10-15T03:40:37.118-07:00, From: In Progress To: ReviewableDate: 2015-10-16T04:56:01.571-07:00, From: Reviewable To: ResolvedDate: 2015-10-16T04:56:15.492-07:00, From: Resolved To: Closed",0,34,2304,3,-2
CLOUDSTACK-8922,2015-09-29,,0,36,4665,2,-3
CLOUDSTACK-8921,2015-09-29,,0,17,880,2,-2
CLOUDSTACK-8920,2015-09-28,"Date: 2015-10-02T12:24:57.652-07:00, From: Open To: Closed",0,2,107,3,-2
CLOUDSTACK-8919,2015-09-28,"Date: 2015-11-02T19:46:45.376-08:00, From: Open To: Resolved",0,15,1033,3,-3
CLOUDSTACK-8918,2015-09-28,"Date: 2015-10-31T11:35:06.733-07:00, From: Open To: ClosedDate: 2015-11-02T03:31:54.813-08:00, From: Closed To: ReopenedDate: 2017-03-03T07:18:50.381-08:00, From: Reopened To: Closed",1,6,397,1,-2
CLOUDSTACK-8917,2015-09-28,"Date: 2015-10-26T23:50:25.847-07:00, From: Open To: Resolved",0,9,2857,2,-2
CLOUDSTACK-8916,2015-09-27,,0,0,2,1,-1
CLOUDSTACK-8915,2015-09-27,"Date: 2015-10-08T22:32:19.578-07:00, From: Open To: Resolved",0,39,7190,3,-3
CLOUDSTACK-8914,2015-09-26,,0,1,27,1,-1
CLOUDSTACK-8913,2015-09-26,"Date: 2015-11-02T19:46:15.009-08:00, From: Open To: Resolved",0,13,486,2,-3
CLOUDSTACK-8912,2015-09-25,,0,11,503,3,-2
CLOUDSTACK-8911,2015-09-24,,0,11,2070,2,-3
CLOUDSTACK-8910,2015-09-24,,0,14,1000,1,-2
CLOUDSTACK-8909,2015-09-24,,0,0,2,1,-1
CLOUDSTACK-8908,2015-09-24,"Date: 2017-01-06T03:20:17.719-08:00, From: Open To: Resolved",0,46,3172,2,-2
CLOUDSTACK-8907,2015-09-24,,0,9,384,3,-2
CLOUDSTACK-8906,2015-09-24,,0,35,1937,2,-2
CLOUDSTACK-8905,2015-09-23,"Date: 2015-09-27T05:24:32.296-07:00, From: Open To: ResolvedDate: 2015-09-27T05:24:40.561-07:00, From: Resolved To: Closed",0,5,544,3,-2
CLOUDSTACK-8903,2015-09-23,"Date: 2015-09-25T01:50:45.732-07:00, From: Open To: Resolved",0,1,43,1,-1
CLOUDSTACK-8902,2015-09-23,,0,6,1538,2,-2
CLOUDSTACK-8901,2015-09-23,"Date: 2016-05-16T23:23:05.348-07:00, From: Open To: Resolved",0,23,1083,2,-2
CLOUDSTACK-8900,2015-09-22,,0,6,570,1,-2
CLOUDSTACK-8899,2015-09-22,,0,1,26,1,-1
CLOUDSTACK-8898,2015-09-22,"Date: 2015-09-22T21:33:05.973-07:00, From: Open To: In ProgressDate: 2015-09-22T21:33:08.851-07:00, From: In Progress To: ReviewableDate: 2015-09-23T23:53:38.164-07:00, From: Reviewable To: Resolved",0,10,281,2,-1
CLOUDSTACK-8897,2015-09-22,"Date: 2015-09-23T23:53:08.586-07:00, From: Open To: In ProgressDate: 2015-09-23T23:53:13.082-07:00, From: In Progress To: Reviewable",0,12,804,2,-2
CLOUDSTACK-8896,2015-09-22,"Date: 2015-09-22T04:33:24.653-07:00, From: Open To: In ProgressDate: 2015-09-22T04:33:29.278-07:00, From: In Progress To: Reviewable",0,40,5859,1,-2
CLOUDSTACK-8895,2015-09-22,"Date: 2016-08-04T11:25:14.961-07:00, From: Open To: Resolved",0,15,677,2,-2
CLOUDSTACK-8894,2015-09-21,,0,15,995,2,-2
CLOUDSTACK-8893,2015-09-21,,0,16,945,2,-3
CLOUDSTACK-8892,2015-09-21,,0,4,287,2,-2
CLOUDSTACK-8891,2015-09-21,"Date: 2015-09-23T23:52:30.511-07:00, From: Open To: In ProgressDate: 2015-09-23T23:52:34.469-07:00, From: In Progress To: ReviewableDate: 2015-09-29T21:09:39.919-07:00, From: Reviewable To: Resolved",0,6,681,3,-2
CLOUDSTACK-8890,2015-09-21,"Date: 2015-09-23T07:05:41.145-07:00, From: Open To: Resolved",0,10,417,2,-2
CLOUDSTACK-8889,2015-09-21,"Date: 2015-09-21T03:51:31.404-07:00, From: Open To: In ProgressDate: 2015-09-21T03:51:34.487-07:00, From: In Progress To: Reviewable",0,13,1208,2,-2
CLOUDSTACK-8888,2015-09-21,"Date: 2015-09-23T23:51:35.601-07:00, From: Open To: In ProgressDate: 2015-09-23T23:51:39.006-07:00, From: In Progress To: ReviewableDate: 2015-11-03T00:20:43.984-08:00, From: Reviewable To: ResolvedDate: 2015-11-03T00:20:53.981-08:00, From: Resolved To: Closed",0,16,650,2,-3
CLOUDSTACK-8887,2015-09-21,,0,0,2,1,-1
CLOUDSTACK-8886,2015-09-20,,0,30,2291,1,-2
CLOUDSTACK-8885,2015-09-20,"Date: 2015-09-20T22:06:21.841-07:00, From: Open To: In ProgressDate: 2015-09-20T22:06:25.616-07:00, From: In Progress To: ReviewableDate: 2016-02-14T11:30:34.504-08:00, From: Reviewable To: Resolved",0,4,367,1,-1
CLOUDSTACK-8884,2015-09-18,"Date: 2015-09-18T05:34:54.993-07:00, From: Open To: In ProgressDate: 2015-09-23T23:50:52.506-07:00, From: In Progress To: OpenDate: 2015-09-23T23:51:07.258-07:00, From: Open To: Resolved",1,0,2,1,-1
CLOUDSTACK-8883,2015-09-18,"Date: 2015-09-21T16:50:27.955-07:00, From: Open To: In ProgressDate: 2015-09-21T16:50:32.391-07:00, From: In Progress To: ReviewableDate: 2015-09-22T22:53:43.027-07:00, From: Reviewable To: Resolved",0,12,1018,2,-2
CLOUDSTACK-8882,2015-09-17,,0,10,845,2,-2
CLOUDSTACK-8881,2015-09-17,"Date: 2015-09-27T05:24:09.597-07:00, From: Open To: ResolvedDate: 2015-09-27T05:24:16.802-07:00, From: Resolved To: Closed",0,8,627,3,-2
CLOUDSTACK-8880,2015-09-17,,0,26,2125,2,-2
