ID,history,reopenings,comments,score1,score2
CAMEL-7721,"Date: 2014-08-19T23:32:13.566-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7720,"Date: 2014-08-19T23:31:27.967-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7719,"Date: 2014-08-19T23:46:01.379-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7718,"Date: 2014-08-19T18:55:09.574-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7717,"Date: 2014-08-18T23:30:27.352-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7716,"Date: 2014-12-03T04:12:59.351-08:00, From: Open To: Resolved",0,6,1,-2
CAMEL-7715,"Date: 2014-08-19T22:51:21.255-07:00, From: Open To: Resolved",0,3,2,-2
CAMEL-7714,"Date: 2014-08-18T00:50:49.540-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7713,"Date: 2014-08-19T22:48:11.899-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7712,"Date: 2014-08-18T00:49:55.204-07:00, From: Open To: Resolved",0,4,1,-1
CAMEL-7711,"Date: 2014-08-17T00:15:12.109-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7710,"Date: 2014-08-17T00:50:35.445-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7709,"Date: 2014-08-17T00:39:28.501-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7708,"Date: 2015-07-09T04:11:34.471-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7707,"Date: 2014-08-16T02:15:26.952-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7706,"Date: 2014-08-15T12:37:09.882-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7705,"Date: 2015-02-11T23:41:45.896-08:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7704,"Date: 2015-01-16T02:34:27.760-08:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7703,,0,0,1,-1
CAMEL-7702,"Date: 2014-08-15T02:29:43.425-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7701,"Date: 2014-08-15T02:06:42.635-07:00, From: Open To: ResolvedDate: 2014-10-21T01:39:15.549-07:00, From: Resolved To: Closed",0,3,2,-1
CAMEL-7700,"Date: 2014-08-14T09:35:43.408-07:00, From: Open To: In ProgressDate: 2014-08-17T09:24:23.921-07:00, From: In Progress To: Resolved",0,0,1,-1
CAMEL-7699,"Date: 2015-02-02T12:52:58.919-08:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7698,"Date: 2016-04-18T06:56:49.811-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7697,"Date: 2014-11-17T00:04:31.802-08:00, From: Open To: Resolved",0,3,2,-2
CAMEL-7696,"Date: 2014-08-22T05:36:35.195-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7695,"Date: 2014-08-13T23:59:48.262-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7694,"Date: 2014-08-17T00:51:31.500-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7693,"Date: 2014-08-14T03:05:45.245-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7692,,0,0,1,-1
CAMEL-7691,"Date: 2014-08-13T01:31:54.525-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7690,"Date: 2014-08-13T02:57:47.612-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7689,"Date: 2014-08-26T02:57:15.807-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7688,"Date: 2014-08-26T13:30:10.206-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7687,,0,0,1,-1
CAMEL-7686,"Date: 2014-08-12T02:28:14.835-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7685,"Date: 2014-10-16T06:07:07.599-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7684,,0,1,1,-1
CAMEL-7683,"Date: 2015-03-17T12:53:00.948-07:00, From: Open To: In ProgressDate: 2015-07-28T00:56:58.679-07:00, From: In Progress To: Resolved",0,12,3,-3
CAMEL-7682,"Date: 2014-08-12T01:11:52.483-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7681,"Date: 2014-08-13T01:38:45.275-07:00, From: Open To: Resolved",0,4,2,-2
CAMEL-7680,"Date: 2014-08-11T11:54:26.202-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7679,"Date: 2014-08-12T01:11:20.778-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7678,"Date: 2015-04-30T00:07:23.008-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7677,,0,0,1,-1
CAMEL-7676,"Date: 2014-08-22T08:11:20.338-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7675,"Date: 2014-08-11T06:45:48.242-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7674,"Date: 2014-08-11T01:07:09.637-07:00, From: Open To: Resolved",0,5,2,-1
CAMEL-7673,"Date: 2014-08-27T00:01:39.523-07:00, From: Open To: Resolved",0,6,1,-2
CAMEL-7672,"Date: 2017-05-11T04:33:32.982-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7671,,0,0,1,-1
CAMEL-7670,"Date: 2014-08-07T22:50:29.945-07:00, From: Open To: ResolvedDate: 2014-08-07T22:51:39.312-07:00, From: Resolved To: Closed",0,1,1,-1
CAMEL-7669,"Date: 2014-08-07T21:42:32.510-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7668,"Date: 2014-09-01T00:50:13.244-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7667,"Date: 2014-08-07T07:48:52.173-07:00, From: Open To: Resolved",0,1,1,-2
CAMEL-7666,"Date: 2014-08-07T07:49:01.307-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7665,"Date: 2014-09-06T23:46:59.126-07:00, From: Open To: Resolved",0,5,1,-2
CAMEL-7664,"Date: 2014-08-22T08:19:45.043-07:00, From: Open To: Resolved",0,2,2,-1
CAMEL-7663,"Date: 2014-08-25T01:01:16.248-07:00, From: Open To: ResolvedDate: 2014-09-12T10:18:23.990-07:00, From: Resolved To: Closed",0,4,2,-3
CAMEL-7662,"Date: 2014-08-21T02:09:31.009-07:00, From: Open To: ResolvedDate: 2014-09-26T06:18:15.369-07:00, From: Resolved To: ReopenedDate: 2014-11-17T00:01:39.674-08:00, From: Reopened To: Resolved",1,12,2,-2
CAMEL-7661,"Date: 2015-02-02T10:53:48.767-08:00, From: Open To: Resolved",0,4,1,-1
CAMEL-7660,"Date: 2016-05-06T03:00:28.852-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7659,"Date: 2014-08-13T07:22:29.084-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7658,"Date: 2015-02-15T08:53:45.063-08:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7657,"Date: 2014-08-04T06:28:26.568-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7656,"Date: 2014-08-04T09:25:34.637-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7655,"Date: 2014-08-03T23:42:24.591-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7654,"Date: 2014-08-13T02:47:12.010-07:00, From: Open To: Resolved",0,2,2,-2
CAMEL-7653,"Date: 2014-08-04T00:26:39.552-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7652,,0,6,3,-1
CAMEL-7651,"Date: 2014-07-31T01:29:25.333-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7650,"Date: 2014-07-31T00:22:13.791-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7649,"Date: 2014-07-30T07:46:10.625-07:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7648,"Date: 2014-07-29T04:14:04.136-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7647,"Date: 2014-07-29T04:13:56.317-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7646,"Date: 2014-07-29T09:02:30.295-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7645,"Date: 2014-08-04T06:41:05.457-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7644,"Date: 2015-03-03T01:12:32.134-08:00, From: Open To: Resolved",0,5,1,-1
CAMEL-7643,"Date: 2014-08-12T07:18:02.776-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7642,"Date: 2014-07-28T08:14:46.433-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7641,"Date: 2014-07-28T07:48:51.076-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7640,"Date: 2014-07-27T02:37:12.981-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7639,"Date: 2014-07-25T08:05:07.008-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7638,"Date: 2016-02-11T01:13:27.813-08:00, From: Open To: Resolved",0,9,1,-3
CAMEL-7637,"Date: 2014-07-25T01:20:37.364-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7636,"Date: 2014-07-25T00:44:59.236-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7635,"Date: 2014-08-18T09:58:19.141-07:00, From: Open To: Resolved",0,4,1,-1
CAMEL-7634,"Date: 2015-04-11T06:11:48.112-07:00, From: Open To: Resolved",0,8,3,-2
CAMEL-7633,"Date: 2014-07-24T04:21:11.203-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7632,"Date: 2014-08-03T23:44:59.210-07:00, From: Open To: ResolvedDate: 2014-09-11T14:09:50.733-07:00, From: Resolved To: Closed",0,7,2,-2
CAMEL-7631,"Date: 2014-07-24T00:31:38.521-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7630,"Date: 2014-07-25T05:12:27.845-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7629,"Date: 2014-07-22T12:02:28.513-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7628,"Date: 2014-08-27T00:04:19.421-07:00, From: Open To: Resolved",0,5,1,-1
CAMEL-7627,"Date: 2014-11-13T07:22:58.370-08:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7626,"Date: 2014-07-22T09:47:29.255-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7625,"Date: 2014-12-03T12:12:38.763-08:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7624,"Date: 2014-07-22T03:35:42.256-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7623,"Date: 2014-07-22T02:07:17.505-07:00, From: Open To: ResolvedDate: 2014-07-22T02:13:59.349-07:00, From: Resolved To: ReopenedDate: 2014-07-22T02:17:20.043-07:00, From: Reopened To: Resolved",1,7,2,-1
CAMEL-7622,"Date: 2014-07-22T02:16:54.685-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7621,"Date: 2017-09-24T09:41:57.123-07:00, From: Open To: In ProgressDate: 2017-09-26T00:27:08.334-07:00, From: In Progress To: Resolved",0,10,3,-2
CAMEL-7620,"Date: 2014-08-08T00:09:46.707-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7619,"Date: 2014-07-29T01:15:06.157-07:00, From: Open To: Resolved",0,4,2,-2
CAMEL-7618,"Date: 2014-07-23T02:21:30.423-07:00, From: Open To: Resolved",0,4,2,-1
CAMEL-7617,"Date: 2014-07-21T02:56:04.194-07:00, From: Open To: In ProgressDate: 2014-07-21T03:39:09.713-07:00, From: In Progress To: Resolved",0,2,1,-1
CAMEL-7616,"Date: 2014-07-22T01:52:57.232-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7615,"Date: 2014-08-24T23:22:58.900-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7614,"Date: 2014-08-20T00:36:29.023-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7613,"Date: 2014-07-24T00:26:57.633-07:00, From: Open To: Resolved",0,7,1,-2
CAMEL-7612,"Date: 2014-07-22T02:02:14.678-07:00, From: Open To: Resolved",0,5,1,-1
CAMEL-7611,"Date: 2014-07-20T00:27:12.444-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7610,"Date: 2014-07-20T00:43:41.677-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7609,"Date: 2015-07-12T06:40:32.448-07:00, From: Open To: Resolved",0,6,2,-1
CAMEL-7608,"Date: 2014-08-20T03:03:17.455-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7607,"Date: 2016-04-26T00:20:42.136-07:00, From: Open To: Resolved",0,5,2,-1
CAMEL-7606,"Date: 2014-07-23T01:13:28.297-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7605,"Date: 2014-07-20T01:23:00.026-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7604,"Date: 2014-07-21T00:38:50.396-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7603,"Date: 2014-08-13T00:43:32.855-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7602,"Date: 2014-08-13T00:45:59.126-07:00, From: Open To: Resolved",0,1,2,-1
CAMEL-7601,"Date: 2014-07-16T02:52:38.550-07:00, From: Open To: Resolved",0,4,2,-2
CAMEL-7600,"Date: 2014-07-20T01:08:31.899-07:00, From: Open To: Resolved",0,4,2,-2
CAMEL-7599,"Date: 2014-07-15T01:02:39.550-07:00, From: Open To: ResolvedDate: 2014-07-15T02:04:50.308-07:00, From: Resolved To: Closed",0,7,1,-1
CAMEL-7598,"Date: 2014-07-24T06:23:07.954-07:00, From: Open To: Resolved",0,3,2,-2
CAMEL-7597,"Date: 2014-08-13T00:46:48.301-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7596,"Date: 2014-07-23T01:17:02.885-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7595,"Date: 2014-07-11T03:12:41.090-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7594,"Date: 2014-07-11T03:06:47.661-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7593,"Date: 2014-07-11T02:06:40.895-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7592,"Date: 2014-08-13T00:49:11.862-07:00, From: Open To: Resolved",0,4,1,-1
CAMEL-7591,,0,2,1,-2
CAMEL-7590,,0,0,1,-1
CAMEL-7589,"Date: 2014-08-17T22:56:44.679-07:00, From: Open To: Resolved",0,6,2,-2
CAMEL-7588,,0,2,1,-2
CAMEL-7587,"Date: 2014-07-09T22:57:23.059-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7586,"Date: 2014-07-20T01:00:38.297-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7585,"Date: 2015-08-07T08:50:23.556-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7584,"Date: 2014-07-08T01:55:58.722-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7583,"Date: 2014-07-07T01:18:25.382-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7582,"Date: 2014-07-23T01:18:44.691-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7581,"Date: 2014-09-01T02:18:20.650-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7580,"Date: 2014-09-09T12:28:42.744-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7579,"Date: 2014-07-04T07:08:41.890-07:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7578,"Date: 2014-07-06T02:10:00.263-07:00, From: Open To: Resolved",0,24,3,-2
CAMEL-7577,"Date: 2014-07-04T05:19:25.876-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7576,"Date: 2014-08-26T06:50:07.199-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7575,"Date: 2014-07-04T05:14:14.725-07:00, From: Open To: Resolved",0,1,1,-2
CAMEL-7574,"Date: 2014-07-03T04:18:32.702-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7573,"Date: 2014-07-04T03:52:37.426-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7572,"Date: 2014-07-03T04:16:56.410-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7571,"Date: 2014-07-02T23:10:22.221-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7570,"Date: 2014-07-03T04:31:02.004-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7569,"Date: 2014-07-02T12:02:12.080-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7568,"Date: 2014-09-01T04:06:47.191-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7567,"Date: 2014-07-03T04:32:49.027-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7566,"Date: 2014-07-02T06:50:18.600-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7565,"Date: 2015-03-21T04:11:37.976-07:00, From: Open To: Resolved",0,6,1,-1
CAMEL-7564,"Date: 2014-08-02T09:50:55.113-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7563,"Date: 2014-07-09T20:19:01.049-07:00, From: Open To: Resolved",0,11,2,-2
CAMEL-7562,"Date: 2014-07-02T00:37:43.240-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7561,"Date: 2014-06-30T12:28:27.832-07:00, From: Open To: Resolved",0,7,1,-1
CAMEL-7560,"Date: 2014-07-02T00:37:33.846-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7559,"Date: 2014-06-30T12:30:16.971-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7558,"Date: 2014-07-01T06:00:00.636-07:00, From: Open To: Closed",0,1,1,-1
CAMEL-7557,"Date: 2014-07-04T04:53:30.416-07:00, From: Open To: Resolved",0,1,1,-2
CAMEL-7556,"Date: 2014-09-06T23:59:11.587-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7555,"Date: 2014-06-29T19:43:39.778-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7554,"Date: 2014-08-14T00:00:51.761-07:00, From: Open To: Resolved",0,11,2,-2
CAMEL-7553,"Date: 2014-08-22T08:23:38.388-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7552,"Date: 2014-08-26T22:57:08.331-07:00, From: Open To: Resolved",0,3,2,-2
CAMEL-7551,,0,2,1,-1
CAMEL-7550,,0,3,2,-2
CAMEL-7549,"Date: 2014-07-02T00:41:39.963-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7548,"Date: 2014-08-25T06:00:23.129-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7547,"Date: 2014-06-26T15:18:48.447-07:00, From: Open To: In ProgressDate: 2014-06-27T03:48:56.510-07:00, From: In Progress To: Resolved",0,0,1,-1
CAMEL-7546,"Date: 2014-06-26T11:08:52.611-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7545,"Date: 2014-06-26T08:05:02.642-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7544,"Date: 2014-06-26T07:08:25.312-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7543,,0,3,2,-1
CAMEL-7542,"Date: 2014-06-25T20:18:54.528-07:00, From: Open To: In ProgressDate: 2014-06-25T20:30:23.752-07:00, From: In Progress To: Resolved",0,1,1,-1
CAMEL-7541,"Date: 2014-06-26T07:02:59.429-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7540,"Date: 2014-07-02T00:41:19.405-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7539,"Date: 2014-07-08T00:48:36.782-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7538,"Date: 2014-07-08T00:48:23.649-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7537,"Date: 2014-07-02T00:44:59.401-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7536,"Date: 2016-05-05T09:16:25.948-07:00, From: Open To: Resolved",0,6,2,-2
CAMEL-7535,"Date: 2014-07-02T00:38:09.929-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7534,"Date: 2014-07-02T00:45:13.868-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7533,"Date: 2014-07-02T00:45:39.206-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7532,"Date: 2014-07-08T00:47:56.322-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7531,"Date: 2014-06-24T08:22:30.950-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7530,"Date: 2014-07-02T00:45:56.794-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7529,"Date: 2014-06-24T00:31:47.720-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7528,"Date: 2015-08-12T07:33:46.398-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7527,"Date: 2014-06-22T21:09:00.786-07:00, From: Open To: Resolved",0,1,2,-1
CAMEL-7526,"Date: 2014-06-20T08:17:58.017-07:00, From: Open To: ResolvedDate: 2014-06-20T08:18:03.026-07:00, From: Resolved To: Closed",0,2,1,-1
CAMEL-7525,"Date: 2014-07-04T05:56:33.404-07:00, From: Open To: Resolved",0,4,2,-3
CAMEL-7524,"Date: 2014-06-20T08:10:00.605-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7523,"Date: 2014-07-02T00:50:50.980-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7522,"Date: 2014-06-19T07:44:17.341-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7521,"Date: 2014-07-04T04:31:46.427-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7520,"Date: 2014-08-19T23:47:28.565-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7519,"Date: 2017-04-20T00:48:03.769-07:00, From: Open To: Resolved",0,5,1,-2
CAMEL-7518,"Date: 2014-06-17T11:41:24.094-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7517,"Date: 2014-08-22T08:24:55.150-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7516,"Date: 2014-08-22T08:25:07.077-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7515,"Date: 2014-08-22T08:21:35.399-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7514,"Date: 2014-06-17T01:06:41.591-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7513,"Date: 2014-06-16T11:39:30.644-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7512,"Date: 2014-08-22T08:25:19.520-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7511,"Date: 2014-08-22T08:25:31.280-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7510,"Date: 2014-08-07T07:50:08.879-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7509,"Date: 2014-08-22T08:25:42.278-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7508,"Date: 2014-06-14T00:23:07.382-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7507,"Date: 2014-06-14T00:23:24.025-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7506,"Date: 2014-06-12T23:30:50.954-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7505,"Date: 2014-08-22T08:27:25.480-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7504,"Date: 2014-06-23T15:36:58.297-07:00, From: Open To: Resolved",0,6,2,-2
CAMEL-7503,"Date: 2014-08-26T13:13:56.741-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7502,"Date: 2014-06-12T19:52:20.858-07:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7501,"Date: 2015-05-02T05:13:01.465-07:00, From: Open To: Resolved",0,6,3,-2
CAMEL-7500,"Date: 2015-07-10T01:48:49.494-07:00, From: Open To: Resolved",0,4,2,-1
CAMEL-7499,"Date: 2014-08-22T08:28:23.637-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7498,"Date: 2014-07-23T01:43:15.759-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7497,"Date: 2014-06-11T06:12:01.809-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7496,"Date: 2014-06-12T20:06:04.826-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7495,"Date: 2014-08-25T02:33:41.677-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7494,"Date: 2014-06-10T06:18:06.226-07:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7493,"Date: 2014-08-22T08:28:11.326-07:00, From: Open To: Resolved",0,2,1,-2
CAMEL-7492,"Date: 2015-02-02T11:02:03.717-08:00, From: Open To: Resolved",0,4,2,-2
CAMEL-7491,"Date: 2014-06-12T20:49:25.090-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7490,"Date: 2014-11-29T01:48:04.355-08:00, From: Open To: Resolved",0,0,1,-1
CAMEL-7489,"Date: 2017-02-28T06:43:06.458-08:00, From: Open To: Resolved",0,3,2,-1
CAMEL-7488,"Date: 2015-02-15T06:17:12.423-08:00, From: Open To: Resolved",0,9,3,-2
CAMEL-7487,"Date: 2014-06-10T13:07:33.802-07:00, From: Open To: ResolvedDate: 2014-06-11T20:12:46.259-07:00, From: Resolved To: ReopenedDate: 2014-08-22T08:22:59.711-07:00, From: Reopened To: Resolved",1,8,1,-2
CAMEL-7486,"Date: 2014-06-10T05:28:59.023-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7485,"Date: 2014-08-22T05:42:22.340-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7484,"Date: 2014-06-06T04:46:13.874-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7483,"Date: 2014-06-06T05:03:07.356-07:00, From: Open To: Resolved",0,1,2,-1
CAMEL-7482,"Date: 2014-08-19T23:54:08.322-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7481,"Date: 2016-05-05T10:03:44.019-07:00, From: Open To: Resolved",0,3,1,-1
CAMEL-7480,"Date: 2015-07-12T00:19:35.496-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7479,"Date: 2014-06-04T21:04:20.645-07:00, From: Open To: In ProgressDate: 2014-06-04T23:23:54.917-07:00, From: In Progress To: Resolved",0,4,1,-2
CAMEL-7478,"Date: 2014-06-05T18:29:36.505-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7477,"Date: 2014-07-13T18:50:14.917-07:00, From: Open To: Resolved",0,6,1,-2
CAMEL-7476,"Date: 2014-06-12T20:52:26.892-07:00, From: Open To: ResolvedDate: 2014-06-23T03:58:48.579-07:00, From: Resolved To: ReopenedDate: 2017-02-28T06:38:44.221-08:00, From: Reopened To: Resolved",1,10,3,-2
CAMEL-7475,"Date: 2014-06-01T05:38:45.457-07:00, From: Open To: ResolvedDate: 2014-06-01T05:38:52.020-07:00, From: Resolved To: Closed",0,1,1,-1
CAMEL-7474,"Date: 2015-03-21T04:35:35.651-07:00, From: Open To: Resolved",0,3,1,-2
CAMEL-7473,"Date: 2014-09-06T23:50:06.087-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7472,"Date: 2014-05-28T13:42:51.604-07:00, From: Open To: Resolved",0,1,1,-1
CAMEL-7471,"Date: 2014-06-09T23:59:45.809-07:00, From: Open To: Resolved",0,4,1,-2
CAMEL-7470,"Date: 2014-05-28T18:43:45.480-07:00, From: Open To: ResolvedDate: 2014-06-01T12:44:30.853-07:00, From: Resolved To: Closed",0,2,2,-1
CAMEL-7469,"Date: 2014-05-28T06:47:11.783-07:00, From: Open To: ResolvedDate: 2015-07-10T03:12:35.181-07:00, From: Resolved To: ReopenedDate: 2015-07-10T04:34:16.502-07:00, From: Reopened To: Resolved",1,3,1,-2
CAMEL-7468,"Date: 2014-06-02T03:21:39.028-07:00, From: Open To: Resolved",0,2,1,-1
CAMEL-7467,"Date: 2014-08-26T01:45:16.685-07:00, From: Open To: Resolved",0,2,3,-1
