ID,date,history,reopenings,comments,numWords,score1,score2
QPID-7138,2016-03-14,,0,1,96,1,-1
QPID-7137,2016-03-10,"Date: 2016-03-16T07:30:53.140-07:00, From: Open To: ResolvedDate: 2016-09-06T14:33:13.178-07:00, From: Resolved To: Closed",0,2,43,1,-1
QPID-7136,2016-03-10,"Date: 2016-03-10T12:21:25.892-08:00, From: Open To: In ProgressDate: 2016-03-10T12:21:32.600-08:00, From: In Progress To: ReviewableDate: 2016-04-11T10:31:36.720-07:00, From: Reviewable To: ResolvedDate: 2016-05-12T06:20:33.086-07:00, From: Resolved To: Closed",0,3,68,1,-1
QPID-7135,2016-03-10,"Date: 2016-05-01T22:38:35.050-07:00, From: Open To: In ProgressDate: 2016-05-01T22:38:38.550-07:00, From: In Progress To: ReviewableDate: 2016-05-02T14:12:41.902-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:47.245-08:00, From: Resolved To: Closed",0,5,211,1,-2
QPID-7134,2016-03-10,"Date: 2016-03-10T14:54:44.701-08:00, From: Open To: ResolvedDate: 2016-09-06T14:32:14.937-07:00, From: Resolved To: Closed",0,3,63,1,-1
QPID-7133,2016-03-09,"Date: 2016-08-17T06:39:07.834-07:00, From: Open To: In ProgressDate: 2016-08-17T06:39:12.953-07:00, From: In Progress To: ReviewableDate: 2016-08-22T06:17:29.799-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:16.290-08:00, From: Resolved To: Closed",0,2,49,2,-1
QPID-7132,2016-03-09,"Date: 2016-04-11T10:22:20.940-07:00, From: Open To: In ProgressDate: 2016-04-11T10:22:30.547-07:00, From: In Progress To: ReviewableDate: 2016-07-07T01:24:45.563-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:59.105-08:00, From: Resolved To: Closed",0,2,54,2,-1
QPID-7131,2016-03-08,"Date: 2016-03-08T13:29:55.642-08:00, From: Open To: ResolvedDate: 2016-09-06T14:33:17.929-07:00, From: Resolved To: Closed",0,2,42,1,-1
QPID-7130,2016-03-08,"Date: 2016-03-08T13:29:47.107-08:00, From: Open To: ResolvedDate: 2016-09-06T14:32:21.950-07:00, From: Resolved To: Closed",0,8,208,2,-1
QPID-7129,2016-03-08,"Date: 2016-03-08T02:44:59.773-08:00, From: Open To: In ProgressDate: 2016-03-08T02:45:02.805-08:00, From: In Progress To: ReviewableDate: 2016-03-09T11:58:33.603-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:32.932-08:00, From: Resolved To: Closed",0,2,45,1,-1
QPID-7128,2016-03-07,,0,0,2,1,-1
QPID-7127,2016-03-04,"Date: 2016-03-07T11:48:50.166-08:00, From: Open To: ResolvedDate: 2016-09-06T14:33:12.338-07:00, From: Resolved To: Closed",0,3,108,2,-1
QPID-7126,2016-03-04,"Date: 2016-03-30T07:46:42.538-07:00, From: Open To: ResolvedDate: 2016-11-17T05:05:10.263-08:00, From: Resolved To: Closed",0,3,59,1,-1
QPID-7125,2016-03-04,,0,2,195,1,-2
QPID-7124,2016-03-04,"Date: 2016-06-14T04:45:11.220-07:00, From: Open To: ResolvedDate: 2016-11-17T05:05:21.698-08:00, From: Resolved To: Closed",0,3,77,1,-2
QPID-7123,2016-03-04,"Date: 2016-12-29T08:11:03.511-08:00, From: Open To: Resolved",0,0,2,1,-1
QPID-7122,2016-03-04,"Date: 2016-03-28T08:24:05.597-07:00, From: Open To: Closed",0,2,69,1,-1
QPID-7121,2016-03-03,,0,0,2,1,-1
QPID-7120,2016-03-03,"Date: 2016-03-16T02:23:31.896-07:00, From: Open To: ResolvedDate: 2016-05-05T03:11:19.959-07:00, From: Resolved To: ReopenedDate: 2016-05-05T03:16:52.230-07:00, From: Reopened To: In ProgressDate: 2016-05-05T03:16:56.075-07:00, From: In Progress To: ReviewableDate: 2016-05-12T09:49:08.306-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:13.439-08:00, From: Resolved To: Closed",1,3,74,1,-1
QPID-7119,2016-03-01,,0,7,300,1,-2
QPID-7118,2016-02-29,"Date: 2016-08-31T06:24:23.488-07:00, From: Open To: ResolvedDate: 2016-11-17T05:04:53.467-08:00, From: Resolved To: Closed",0,13,284,2,-1
QPID-7117,2016-02-29,"Date: 2016-02-29T06:20:44.596-08:00, From: Open To: Closed",0,2,60,1,-2
QPID-7116,2016-02-29,"Date: 2016-05-27T10:48:11.601-07:00, From: Open To: In ProgressDate: 2016-06-02T06:51:09.491-07:00, From: In Progress To: ResolvedDate: 2016-06-07T07:18:46.842-07:00, From: Resolved To: ReopenedDate: 2016-06-07T09:16:11.738-07:00, From: Reopened To: In ProgressDate: 2016-06-07T09:16:15.852-07:00, From: In Progress To: ReviewableDate: 2016-06-08T00:55:44.945-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:25.948-08:00, From: Resolved To: Closed",1,9,320,1,-1
QPID-7115,2016-02-28,"Date: 2018-01-30T09:22:17.706-08:00, From: Open To: Resolved",0,2,177,1,-2
QPID-7114,2016-02-26,"Date: 2016-03-01T09:45:10.871-08:00, From: Open To: ResolvedDate: 2016-05-12T06:20:34.222-07:00, From: Resolved To: Closed",0,2,68,1,-1
QPID-7113,2016-02-26,"Date: 2016-03-09T08:12:16.425-08:00, From: Open To: In ProgressDate: 2016-03-09T08:12:36.351-08:00, From: In Progress To: ReviewableDate: 2016-03-11T05:15:38.415-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:19.460-08:00, From: Resolved To: Closed",0,5,126,1,-1
QPID-7112,2016-02-26,"Date: 2016-03-21T11:02:07.852-07:00, From: Open To: In ProgressDate: 2016-03-22T07:22:57.102-07:00, From: In Progress To: ReviewableDate: 2016-03-22T07:23:14.430-07:00, From: Reviewable To: ResolvedDate: 2016-03-25T10:52:29.590-07:00, From: Resolved To: ReopenedDate: 2016-03-30T09:58:48.260-07:00, From: Reopened To: Closed",1,7,339,1,-2
QPID-7111,2016-02-26,"Date: 2016-03-17T10:17:01.550-07:00, From: Open To: In ProgressDate: 2016-03-17T10:17:05.071-07:00, From: In Progress To: ReviewableDate: 2016-05-12T09:49:58.089-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:46.911-08:00, From: Resolved To: Closed",0,2,50,1,-1
QPID-7110,2016-02-26,"Date: 2016-03-15T10:06:56.944-07:00, From: Open To: In ProgressDate: 2016-03-22T07:24:02.909-07:00, From: In Progress To: ResolvedDate: 2016-11-17T05:04:36.823-08:00, From: Resolved To: Closed",0,7,125,1,-1
QPID-7109,2016-02-26,,0,0,2,1,-1
QPID-7108,2016-02-26,"Date: 2016-02-26T09:54:12.319-08:00, From: Open To: Closed",0,3,62,1,-1
QPID-7107,2016-02-26,,0,2,155,1,-1
QPID-7106,2016-02-25,,0,0,2,1,-1
QPID-7105,2016-02-25,,0,2,58,1,-2
QPID-7104,2016-02-25,"Date: 2017-01-16T02:56:27.167-08:00, From: Open To: Closed",0,4,112,1,-1
QPID-7103,2016-02-25,,0,0,2,1,-1
QPID-7102,2016-02-25,,0,0,2,1,-1
QPID-7101,2016-02-24,"Date: 2016-02-24T04:11:41.946-08:00, From: Open To: In ProgressDate: 2016-02-24T04:11:44.079-08:00, From: In Progress To: ReviewableDate: 2016-02-24T08:14:16.385-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:35.187-08:00, From: Resolved To: Closed",0,2,54,1,-1
QPID-7100,2016-02-24,"Date: 2016-03-02T04:36:58.631-08:00, From: Open To: ResolvedDate: 2016-09-06T14:32:19.189-07:00, From: Resolved To: Closed",0,3,53,2,-1
QPID-7099,2016-02-24,,0,0,2,1,-1
QPID-7098,2016-02-24,,0,2,83,1,-1
QPID-7097,2016-02-24,"Date: 2016-02-25T06:16:00.588-08:00, From: Open To: In ProgressDate: 2016-02-25T06:16:31.292-08:00, From: In Progress To: ReviewableDate: 2016-02-26T07:17:51.495-08:00, From: Reviewable To: ResolvedDate: 2016-04-05T08:58:31.282-07:00, From: Resolved To: ReopenedDate: 2016-04-05T09:01:42.391-07:00, From: Reopened To: In ProgressDate: 2016-04-05T09:01:49.068-07:00, From: In Progress To: ReviewableDate: 2016-04-06T07:48:50.530-07:00, From: Reviewable To: ResolvedDate: 2016-05-12T06:20:34.404-07:00, From: Resolved To: Closed",1,7,161,2,-1
QPID-7096,2016-02-24,"Date: 2016-06-29T07:06:31.078-07:00, From: Open To: In ProgressDate: 2016-06-29T07:06:35.466-07:00, From: In Progress To: ReviewableDate: 2016-06-30T14:42:53.650-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:39.152-08:00, From: Resolved To: Closed",0,2,43,1,-1
QPID-7095,2016-02-23,"Date: 2016-03-29T02:53:22.004-07:00, From: Open To: Resolved",0,5,566,3,-3
QPID-7094,2016-02-23,"Date: 2016-02-26T06:40:32.177-08:00, From: Open To: ResolvedDate: 2016-11-17T05:05:34.581-08:00, From: Resolved To: Closed",0,4,73,1,-1
QPID-7093,2016-02-23,,0,2,220,1,-2
QPID-7092,2016-02-23,,0,1,20,1,-1
QPID-7091,2016-02-23,"Date: 2018-01-30T09:22:11.823-08:00, From: Open To: Resolved",0,1,45,1,-1
QPID-7090,2016-02-22,"Date: 2016-03-11T12:38:15.296-08:00, From: Open To: ResolvedDate: 2016-09-06T07:39:49.389-07:00, From: Resolved To: Closed",0,5,90,1,-1
QPID-7089,2016-02-22,"Date: 2018-03-14T13:52:14.324-07:00, From: Open To: ResolvedDate: 2018-04-03T16:23:33.394-07:00, From: Resolved To: Closed",0,3,71,1,-1
QPID-7088,2016-02-22,,0,2,52,1,-3
QPID-7087,2016-02-22,"Date: 2016-03-17T10:34:20.397-07:00, From: Open To: Resolved",0,2,61,1,-1
QPID-7086,2016-02-22,"Date: 2016-03-30T05:43:46.592-07:00, From: Open To: In ProgressDate: 2016-03-30T05:43:51.037-07:00, From: In Progress To: ReviewableDate: 2016-03-30T09:19:22.626-07:00, From: Reviewable To: OpenDate: 2016-04-19T23:18:27.657-07:00, From: Open To: Closed",1,4,85,3,-1
QPID-7085,2016-02-22,,0,1,134,1,-2
QPID-7084,2016-02-22,,0,0,2,1,-1
QPID-7083,2016-02-22,,0,0,2,1,-1
QPID-7082,2016-02-19,"Date: 2016-07-28T01:13:14.397-07:00, From: Open To: In ProgressDate: 2016-07-28T01:13:45.379-07:00, From: In Progress To: ReviewableDate: 2016-07-29T09:38:37.556-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:02.503-08:00, From: Resolved To: Closed",0,4,69,1,-1
QPID-7081,2016-02-18,"Date: 2016-02-18T08:33:16.356-08:00, From: Open To: In ProgressDate: 2016-02-18T09:34:11.031-08:00, From: In Progress To: ReviewableDate: 2016-02-19T03:50:05.696-08:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:04:50.375-08:00, From: Resolved To: Closed",0,3,51,1,-2
QPID-7080,2016-02-18,"Date: 2016-02-18T07:07:15.701-08:00, From: Open To: In ProgressDate: 2016-02-18T07:07:19.434-08:00, From: In Progress To: ReviewableDate: 2016-02-19T06:22:45.109-08:00, From: Reviewable To: ResolvedDate: 2016-03-03T01:22:37.473-08:00, From: Resolved To: ReopenedDate: 2016-04-14T00:50:17.387-07:00, From: Reopened To: ResolvedDate: 2016-11-17T05:04:55.885-08:00, From: Resolved To: Closed",1,3,94,1,-1
QPID-7079,2016-02-18,"Date: 2016-02-18T01:41:58.845-08:00, From: Open To: In ProgressDate: 2016-02-18T01:42:01.745-08:00, From: In Progress To: ReviewableDate: 2016-02-19T03:53:36.915-08:00, From: Reviewable To: ResolvedDate: 2016-02-26T05:14:22.027-08:00, From: Resolved To: Closed",0,5,88,1,-1
QPID-7078,2016-02-17,,0,1,64,1,-1
QPID-7077,2016-02-17,"Date: 2016-03-04T00:33:20.924-08:00, From: Open To: Resolved",0,3,103,1,-3
QPID-7076,2016-02-16,"Date: 2016-02-19T15:01:50.099-08:00, From: Open To: ResolvedDate: 2016-09-06T13:43:04.189-07:00, From: Resolved To: Closed",0,6,181,2,-2
QPID-7075,2016-02-16,,0,0,2,1,-1
QPID-7074,2016-02-16,,0,0,2,1,-1
QPID-7073,2016-02-16,,0,0,2,1,-1
QPID-7072,2016-02-16,,0,0,2,1,-1
QPID-7071,2016-02-16,,0,0,2,1,-1
QPID-7070,2016-02-16,,0,1,44,1,-1
QPID-7069,2016-02-16,"Date: 2016-02-17T03:35:39.376-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:22.445-08:00, From: Resolved To: Closed",0,4,61,2,-1
QPID-7068,2016-02-16,"Date: 2016-02-17T04:13:16.201-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:26.218-08:00, From: Resolved To: Closed",0,3,53,1,-1
QPID-7067,2016-02-15,"Date: 2016-02-15T06:37:29.068-08:00, From: Open To: In ProgressDate: 2016-02-15T10:05:04.459-08:00, From: In Progress To: ResolvedDate: 2016-02-26T05:14:23.396-08:00, From: Resolved To: Closed",0,4,102,1,-1
QPID-7066,2016-02-15,"Date: 2016-03-09T06:47:09.488-08:00, From: Open To: In ProgressDate: 2016-03-09T06:47:13.926-08:00, From: In Progress To: ReviewableDate: 2016-03-14T08:56:42.280-07:00, From: Reviewable To: OpenDate: 2016-03-16T05:42:27.784-07:00, From: Open To: ResolvedDate: 2016-11-17T05:05:26.831-08:00, From: Resolved To: Closed",1,11,720,2,-2
QPID-7065,2016-02-15,"Date: 2016-02-15T03:48:06.894-08:00, From: Open To: Closed",0,2,64,1,-1
QPID-7064,2016-02-12,"Date: 2016-02-16T12:10:16.863-08:00, From: Open To: ResolvedDate: 2016-09-06T13:43:07.206-07:00, From: Resolved To: Closed",0,3,71,1,-1
QPID-7063,2016-02-12,"Date: 2016-03-23T15:53:07.795-07:00, From: Open To: In ProgressDate: 2016-03-23T15:53:25.720-07:00, From: In Progress To: ReviewableDate: 2016-03-25T11:06:18.101-07:00, From: Reviewable To: ResolvedDate: 2016-11-17T05:05:29.138-08:00, From: Resolved To: Closed",0,4,70,1,-1
QPID-7062,2016-02-11,"Date: 2016-02-15T06:21:01.805-08:00, From: Open To: Resolved",0,3,177,1,-1
QPID-7061,2016-02-11,"Date: 2016-02-12T00:59:19.434-08:00, From: Open To: In ProgressDate: 2016-02-12T00:59:24.212-08:00, From: In Progress To: ReviewableDate: 2016-02-17T04:08:11.077-08:00, From: Reviewable To: ResolvedDate: 2016-02-26T05:14:25.797-08:00, From: Resolved To: Closed",0,5,76,1,-1
QPID-7060,2016-02-11,"Date: 2016-02-11T14:16:24.290-08:00, From: Open To: In ProgressDate: 2016-02-11T14:16:40.208-08:00, From: In Progress To: ReviewableDate: 2016-02-15T04:32:23.253-08:00, From: Reviewable To: ResolvedDate: 2016-02-26T05:14:26.967-08:00, From: Resolved To: Closed",0,5,84,1,-1
QPID-7059,2016-02-11,"Date: 2017-10-06T01:08:04.784-07:00, From: Open To: ResolvedDate: 2017-11-14T13:59:50.244-08:00, From: Resolved To: Closed",0,5,291,1,-1
QPID-7058,2016-02-11,"Date: 2016-02-12T08:37:54.824-08:00, From: Open To: ResolvedDate: 2016-02-26T05:14:25.306-08:00, From: Resolved To: Closed",0,4,79,1,-1
