ID,date,history,reopenings,comments,numWords,score1,score2
ZOOKEEPER-2972,2018-01-29,,0,0,2,1,-1
ZOOKEEPER-2971,2018-01-28,,0,0,2,1,-1
ZOOKEEPER-2970,2018-01-25,,0,0,2,1,-1
ZOOKEEPER-2969,2018-01-19,,0,1,29,1,-1
ZOOKEEPER-2968,2018-01-18,"Date: 2018-01-18T08:32:43.216-08:00, From: Open To: In ProgressDate: 2018-02-19T06:23:57.118-08:00, From: In Progress To: Patch Available",0,1,209,1,-2
ZOOKEEPER-2967,2018-01-18,"Date: 2018-01-19T02:40:48.937-08:00, From: Open To: In ProgressDate: 2018-02-16T02:55:39.054-08:00, From: In Progress To: Patch AvailableDate: 2018-02-20T11:29:27.312-08:00, From: Patch Available To: Resolved",0,52,4792,4,-2
ZOOKEEPER-2966,2018-01-17,,0,0,2,1,-1
ZOOKEEPER-2965,2018-01-09,"Date: 2018-01-09T09:18:26.513-08:00, From: Open To: Patch AvailableDate: 2018-01-09T09:18:53.864-08:00, From: Patch Available To: Open",1,0,2,1,-1
ZOOKEEPER-2964,2018-01-07,"Date: 2018-01-18T16:13:44.120-08:00, From: Open To: Resolved",0,7,225,4,-2
ZOOKEEPER-2963,2018-01-04,"Date: 2018-01-17T16:01:24.975-08:00, From: Open To: Resolved",0,2,92,2,-2
ZOOKEEPER-2962,2017-12-25,"Date: 2018-03-08T09:52:27.040-08:00, From: Open To: Resolved",0,6,140,4,-2
ZOOKEEPER-2961,2017-12-22,"Date: 2018-01-18T16:05:35.765-08:00, From: Open To: Resolved",0,8,321,3,-2
ZOOKEEPER-2960,2017-12-22,"Date: 2018-01-02T07:43:47.531-08:00, From: Open To: In ProgressDate: 2018-01-08T01:40:34.339-08:00, From: In Progress To: Resolved",0,14,922,4,-3
ZOOKEEPER-2959,2017-12-19,,0,37,3640,2,-3
ZOOKEEPER-2958,2017-12-18,,0,0,2,1,-1
ZOOKEEPER-2957,2017-12-15,,0,6,136,2,-1
ZOOKEEPER-2956,2017-12-15,,0,0,2,1,-1
ZOOKEEPER-2955,2017-12-13,"Date: 2017-12-13T06:23:00.390-08:00, From: Open To: In ProgressDate: 2018-01-10T02:42:49.480-08:00, From: In Progress To: Patch Available",0,41,3190,3,-2
ZOOKEEPER-2954,2017-12-13,,0,5,365,2,-2
ZOOKEEPER-2953,2017-12-12,"Date: 2017-12-15T16:49:05.329-08:00, From: Open To: Resolved",0,32,2851,3,-2
ZOOKEEPER-2952,2017-12-12,"Date: 2017-12-12T02:41:39.259-08:00, From: Open To: In ProgressDate: 2017-12-13T14:02:36.240-08:00, From: In Progress To: Resolved",0,16,1127,2,-2
ZOOKEEPER-2951,2017-12-11,"Date: 2017-12-12T10:40:38.926-08:00, From: Open To: Resolved",0,12,391,2,-2
ZOOKEEPER-2950,2017-12-05,"Date: 2017-12-12T10:45:42.941-08:00, From: Open To: Resolved",0,3,54,1,-1
ZOOKEEPER-2949,2017-11-26,"Date: 2018-01-30T12:58:04.028-08:00, From: Open To: Resolved",0,13,664,4,-2
ZOOKEEPER-2948,2017-11-21,"Date: 2017-11-22T09:46:01.232-08:00, From: Open To: Resolved",0,7,230,1,-1
ZOOKEEPER-2947,2017-11-21,,0,1,62,1,-1
ZOOKEEPER-2946,2017-11-21,,0,1,116,1,-1
ZOOKEEPER-2945,2017-11-20,"Date: 2017-11-27T11:23:34.690-08:00, From: Open To: Patch Available",0,1,47,1,-1
ZOOKEEPER-2944,2017-11-17,"Date: 2017-11-21T09:50:02.926-08:00, From: Open To: Resolved",0,6,265,2,-2
ZOOKEEPER-2943,2017-11-16,,0,0,2,1,-1
ZOOKEEPER-2942,2017-11-15,"Date: 2018-01-05T15:08:53.504-08:00, From: Open To: Resolved",0,1,27,1,-1
ZOOKEEPER-2941,2017-11-15,,0,0,2,1,-1
