ID,date,history,reopenings,comments,numWords,score1,score2
FELIX-5790,2018-02-23,,0,0,2,1,-1
FELIX-5789,2018-02-15,"Date: 2018-02-21T05:44:28.741-08:00, From: Open To: ResolvedDate: 2018-02-28T08:56:00.479-08:00, From: Resolved To: Closed",0,1,45,1,-1
FELIX-5788,2018-02-13,"Date: 2018-02-13T08:08:48.644-08:00, From: Open To: Resolved",0,5,161,2,-2
FELIX-5787,2018-02-10,"Date: 2018-02-10T03:39:29.152-08:00, From: Open To: ResolvedDate: 2018-04-30T01:11:30.941-07:00, From: Resolved To: Closed",0,1,32,1,-1
FELIX-5786,2018-02-09,,0,1,65,1,-1
FELIX-5785,2018-02-06,,0,3,81,1,-1
FELIX-5784,2018-02-05,"Date: 2018-04-04T05:32:04.904-07:00, From: Open To: Resolved",0,1,59,1,-1
FELIX-5783,2018-02-04,,0,0,2,1,-1
FELIX-5782,2018-02-01,"Date: 2018-02-01T06:41:26.699-08:00, From: Open To: In ProgressDate: 2018-03-08T12:50:37.135-08:00, From: In Progress To: ResolvedDate: 2018-03-13T01:07:51.112-07:00, From: Resolved To: Closed",0,19,677,1,-2
FELIX-5781,2018-01-31,"Date: 2018-01-31T22:37:17.428-08:00, From: Open To: ResolvedDate: 2018-04-30T01:11:59.710-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5780,2018-01-25,"Date: 2018-04-25T22:20:02.692-07:00, From: Open To: Closed",0,1,27,1,-1
FELIX-5779,2018-01-24,,0,0,2,1,-1
FELIX-5778,2018-01-24,"Date: 2018-01-24T08:30:12.768-08:00, From: Open To: ResolvedDate: 2018-04-30T01:04:53.503-07:00, From: Resolved To: Closed",0,2,81,1,-1
FELIX-5777,2018-01-23,"Date: 2018-01-23T01:24:15.924-08:00, From: Open To: Closed",0,1,24,1,-2
FELIX-5776,2018-01-22,,0,10,435,3,-2
FELIX-5775,2018-01-20,"Date: 2018-01-20T07:45:19.019-08:00, From: Open To: ResolvedDate: 2018-04-30T01:13:48.631-07:00, From: Resolved To: Closed",0,2,150,1,-1
FELIX-5774,2018-01-18,,0,0,2,1,-1
FELIX-5773,2018-01-16,"Date: 2018-01-16T07:35:12.662-08:00, From: Open To: Resolved",0,1,33,1,-1
FELIX-5772,2018-01-11,,0,1,24,1,-1
FELIX-5771,2018-01-10,"Date: 2018-01-10T23:05:03.788-08:00, From: Open To: Closed",0,1,28,1,-1
FELIX-5770,2018-01-10,"Date: 2018-01-11T06:31:55.568-08:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5769,2018-01-08,"Date: 2018-01-09T02:47:03.915-08:00, From: Open To: ResolvedDate: 2018-04-30T01:13:50.221-07:00, From: Resolved To: Closed",0,6,263,1,-1
FELIX-5768,2018-01-07,"Date: 2018-01-07T15:24:46.021-08:00, From: Open To: Resolved",0,3,75,1,-1
FELIX-5767,2017-12-30,,0,3,128,2,-1
FELIX-5766,2017-12-19,,0,1,39,1,-1
FELIX-5765,2017-12-19,,0,2,146,1,-1
FELIX-5764,2017-12-14,"Date: 2017-12-20T08:38:55.870-08:00, From: Open To: ResolvedDate: 2018-01-06T05:10:05.602-08:00, From: Resolved To: Closed",0,3,61,2,-1
FELIX-5763,2017-12-11,"Date: 2017-12-11T04:23:38.152-08:00, From: Open To: Closed",0,1,57,2,-3
FELIX-5762,2017-12-10,,0,0,2,1,-1
FELIX-5761,2017-12-10,,0,0,2,1,-1
FELIX-5760,2017-12-08,"Date: 2017-12-14T08:11:15.311-08:00, From: Open To: ResolvedDate: 2017-12-18T08:30:18.999-08:00, From: Resolved To: Closed",0,3,98,2,-1
FELIX-5759,2017-12-06,"Date: 2017-12-07T15:29:28.398-08:00, From: Open To: Resolved",0,1,78,2,-1
FELIX-5758,2017-12-05,,0,0,2,1,-1
FELIX-5757,2017-12-05,,0,1,39,1,-1
FELIX-5756,2017-12-04,"Date: 2017-12-04T22:25:15.492-08:00, From: Open To: Resolved",0,1,34,1,-1
FELIX-5755,2017-12-04,"Date: 2017-12-04T22:25:42.720-08:00, From: Open To: Resolved",0,1,37,1,-1
FELIX-5754,2017-12-02,"Date: 2017-12-07T15:24:14.088-08:00, From: Open To: Resolved",0,2,146,2,-3
FELIX-5753,2017-11-28,"Date: 2017-11-28T00:27:33.796-08:00, From: Open To: ResolvedDate: 2017-12-01T06:41:48.289-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5752,2017-11-24,,0,0,2,1,-1
FELIX-5751,2017-11-24,"Date: 2017-11-24T04:50:50.864-08:00, From: Open To: Closed",0,6,231,2,-1
FELIX-5750,2017-11-23,,0,2,153,1,-1
FELIX-5749,2017-11-21,"Date: 2017-11-22T03:47:13.695-08:00, From: Open To: Resolved",0,18,1294,3,-3
FELIX-5748,2017-11-20,"Date: 2017-11-21T05:52:32.720-08:00, From: Open To: ResolvedDate: 2018-04-30T01:11:30.516-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-5747,2017-11-20,"Date: 2017-11-21T03:06:32.070-08:00, From: Open To: ResolvedDate: 2018-04-30T01:11:05.820-07:00, From: Resolved To: Closed",0,2,44,1,-1
FELIX-5746,2017-11-20,"Date: 2017-11-21T08:56:51.155-08:00, From: Open To: ResolvedDate: 2018-04-30T01:11:01.973-07:00, From: Resolved To: Closed",0,5,62,1,-1
FELIX-5745,2017-11-14,"Date: 2017-11-14T21:03:02.749-08:00, From: Open To: ResolvedDate: 2018-04-30T01:04:53.292-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5744,2017-11-14,"Date: 2017-11-14T12:11:38.537-08:00, From: Open To: ResolvedDate: 2018-01-09T02:36:37.567-08:00, From: Resolved To: Closed",0,1,212,1,-2
FELIX-5743,2017-11-09,,0,0,2,1,-1
FELIX-5742,2017-11-07,"Date: 2017-11-07T05:59:00.896-08:00, From: Open To: Resolved",0,1,106,1,-1
FELIX-5741,2017-11-03,"Date: 2017-11-07T18:11:19.056-08:00, From: Open To: Closed",0,2,26,1,-1
FELIX-5740,2017-11-02,"Date: 2017-11-02T06:28:39.602-07:00, From: Open To: ResolvedDate: 2017-11-05T03:27:47.257-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5739,2017-11-02,"Date: 2017-12-06T05:58:23.577-08:00, From: Open To: ResolvedDate: 2017-12-18T08:29:19.543-08:00, From: Resolved To: ClosedDate: 2018-01-08T06:47:19.491-08:00, From: Closed To: ReopenedDate: 2018-01-08T06:47:32.067-08:00, From: Reopened To: ResolvedDate: 2018-01-08T06:47:38.315-08:00, From: Resolved To: Closed",1,5,377,2,-1
FELIX-5738,2017-11-01,"Date: 2018-03-21T01:38:33.406-07:00, From: Open To: ResolvedDate: 2018-04-16T05:57:40.962-07:00, From: Resolved To: ReopenedDate: 2018-04-16T05:59:27.767-07:00, From: Reopened To: Resolved",1,4,159,2,-1
FELIX-5737,2017-10-31,,0,0,2,1,-1
FELIX-5736,2017-10-30,"Date: 2017-11-02T04:15:52.236-07:00, From: Open To: ResolvedDate: 2017-11-05T03:27:57.011-08:00, From: Resolved To: Closed",0,4,189,3,-1
FELIX-5735,2017-10-30,"Date: 2017-11-03T03:48:19.258-07:00, From: Open To: Resolved",0,5,187,2,-1
FELIX-5734,2017-10-27,"Date: 2017-10-27T08:20:45.191-07:00, From: Open To: ResolvedDate: 2017-12-18T08:30:18.302-08:00, From: Resolved To: Closed",0,1,21,1,-1
FELIX-5733,2017-10-27,,0,0,2,1,-1
FELIX-5732,2017-10-26,,0,1,34,1,-1
FELIX-5731,2017-10-26,,0,4,86,3,-2
FELIX-5730,2017-10-25,"Date: 2017-11-08T05:44:19.372-08:00, From: Open To: ResolvedDate: 2018-01-14T21:54:57.074-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5729,2017-10-25,"Date: 2017-11-08T07:19:35.622-08:00, From: Open To: ResolvedDate: 2018-01-14T21:55:07.116-08:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5728,2017-10-24,"Date: 2017-11-08T07:21:58.086-08:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5727,2017-10-23,"Date: 2017-10-23T16:12:22.228-07:00, From: Open To: Resolved",0,1,136,1,-1
FELIX-5726,2017-10-23,"Date: 2017-10-23T04:47:14.014-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5725,2017-10-23,"Date: 2017-10-23T03:57:20.823-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5724,2017-10-20,,0,3,101,1,-2
FELIX-5723,2017-10-19,"Date: 2017-10-23T04:46:53.552-07:00, From: Open To: Resolved",0,6,165,2,-1
FELIX-5722,2017-10-19,,0,1,35,1,-1
FELIX-5721,2017-10-18,"Date: 2017-10-18T14:19:57.848-07:00, From: Open To: Resolved",0,2,50,1,-1
FELIX-5720,2017-10-18,"Date: 2017-10-18T13:27:56.078-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5719,2017-10-18,"Date: 2017-10-18T13:43:42.284-07:00, From: Open To: ResolvedDate: 2017-10-19T14:33:29.820-07:00, From: Resolved To: ReopenedDate: 2017-10-19T14:35:17.028-07:00, From: Reopened To: Resolved",1,3,49,1,-1
FELIX-5718,2017-10-18,"Date: 2017-10-18T13:55:19.213-07:00, From: Open To: Resolved",0,3,211,3,-1
FELIX-5717,2017-10-18,"Date: 2017-10-18T14:18:29.107-07:00, From: Open To: Resolved",0,2,123,2,-1
FELIX-5716,2017-10-17,"Date: 2018-03-29T13:12:32.111-07:00, From: Open To: Resolved",0,4,114,2,-3
FELIX-5715,2017-10-16,"Date: 2017-10-16T06:53:49.548-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5714,2017-10-16,"Date: 2017-10-16T04:10:55.382-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5713,2017-10-13,,0,0,2,1,-1
FELIX-5712,2017-10-11,"Date: 2017-12-08T07:32:25.206-08:00, From: Open To: ResolvedDate: 2017-12-18T08:30:18.694-08:00, From: Resolved To: Closed",0,2,80,1,-1
FELIX-5711,2017-10-09,"Date: 2017-10-19T00:51:25.581-07:00, From: Open To: Resolved",0,1,34,1,-1
FELIX-5710,2017-10-09,"Date: 2017-11-10T04:30:44.667-08:00, From: Open To: Resolved",0,2,274,1,-2
FELIX-5709,2017-10-06,"Date: 2017-10-06T14:38:37.946-07:00, From: Open To: Resolved",0,2,88,1,-1
FELIX-5708,2017-10-06,,0,0,2,1,-1
FELIX-5707,2017-10-05,"Date: 2017-10-06T14:39:20.878-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5706,2017-10-03,"Date: 2017-10-03T02:51:10.475-07:00, From: Open To: Resolved",0,1,23,1,-1
